id,name,age,email,start_date,end_date,source_system,record_type,region
6506,Person 6506,61,user6506@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6507,Person 6507,64,user6507@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6508,Person 6508,73,user6508@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6509,Person 6509,47,user6509@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6510,Person 6510,67,user6510@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6511,Person 6511,33,user6511@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6512,Person 6512,58,user6512@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6513,Person 6513,37,user6513@example.com,2024-06-01,2024-01-01,MODERN,STREAM,US
6514,Person 6514,79,user6514@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6515,Person 6515,42,user6515@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6516,Person 6516,60,user6516@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6517,Person 6517,73,user6517@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6518,Person 6518,25,user6518@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6519,Person 6519,-9,user6519@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6520,Person 6520,21,user6520@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6521,Person 6521,65,user6521@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6522,Person 6522,22,user6522@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6523,Person 6523,76,user6523@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6524,Person 6524,61,user6524@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6525,Person 6525,45,user6525@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6526,Person 6526,64,user6526@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6527,Person 6527,23,user6527@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6528,Person 6528,50,user6528@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6529,Person 6529,21,user6529@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6530,Person 6530,68,user6530@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6531,Person 6531,59,user6531@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6532,Person 6532,86,user6532@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6533,Person 6533,41,user6533@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6534,Person 6534,68,user6534@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6535,Person 6535,49,user6535@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6536,Person 6536,51,user6536@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6537,Person 6537,25,user6537@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6538,Person 6538,36,user6538@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6539,Person 6539,49,user6539@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6540,Person 6540,51,user6540@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6541,Person 6541,91,user6541@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6542,Person 6542,64,user6542@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6543,Person 6543,78,user6543@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6544,Person 6544,41,user6544@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6545,Person 6545,44,user6545@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6546,Person 6546,51,user6546@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6547,Person 6547,65,user6547@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6548,Person 6548,27,user6548@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6549,Person 6549,66,user6549@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6550,Person 6550,37,user6550@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6551,Person 6551,,user6551@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6552,Person 6552,84,user6552@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6553,Person 6553,54,user6553@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6554,Person 6554,49,user6554@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6555,Person 6555,59,user6555@example.com,2024-06-01,2024-01-01,MODERN,STREAM,APAC
6556,Person 6556,57,user6556@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6557,Person 6557,37,user6557@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6558,Person 6558,19,user6558@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6559,Person 6559,85,user6559@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6560,Person 6560,50,user6560@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6561,Person 6561,46,user6561@example.com,2024-06-01,2024-01-01,MODERN,STREAM,US
6562,Person 6562,39,user6562@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6563,Person 6563,46,user6563@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6564,Person 6564,60,user6564@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6565,Person 6565,50,user6565@example.com,2024-06-01,2024-01-01,LEGACY_A,BATCH,US
6566,Person 6566,84,user6566@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6567,Person 6567,946,user6567@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6568,Person 6568,33,user6568@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6569,Person 6569,81,user6569@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6570,Person 6570,83,user6570@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6571,Person 6571,22,user6571@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6572,Person 6572,41,user6572@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6573,Person 6573,83,user6573@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6574,Person 6574,63,user6574@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6575,Person 6575,28,user6575@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6576,Person 6576,45,user6576@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6577,Person 6577,71,user6577@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6578,Person 6578,42,user6578@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6579,Person 6579,18,user6579@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6580,Person 6580,21,user6580@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6581,Person 6581,46,user6581-example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6582,Person 6582,85,user6582@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6583,Person 6583,61,user6583-example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6584,Person 6584,,user6584@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6585,Person 6585,54,user6585@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6586,Person 6586,57,user6586@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6587,Person 6587,193,user6587@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6588,Person 6588,62,user6588@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6589,Person 6589,41,user6589@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6590,Person 6590,36,user6590@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6591,Person 6591,51,user6591@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6592,Person 6592,68,user6592@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6593,Person 6593,46,user6593@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6594,Person 6594,58,user6594@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6595,Person 6595,29,user6595@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6596,Person 6596,33,user6596@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6597,Person 6597,47,user6597-example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6598,Person 6598,19,user6598@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6599,Person 6599,-17,user6599@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6600,Person 6600,23,user6600@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6601,Person 6601,360,user6601@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6602,Person 6602,58,user6602@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6603,Person 6603,29,user6603@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6604,Person 6604,54,user6604@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6605,Person 6605,39,user6605-example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6606,Person 6606,89,user6606@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6607,Person 6607,91,user6607@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6608,Person 6608,30,user6608@example.com,2024-06-01,2024-01-01,MODERN,STREAM,EU
6609,Person 6609,80,user6609@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6610,Person 6610,65,user6610@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6611,Person 6611,77,user6611@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6612,Person 6612,74,user6612@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6613,Person 6613,82,user6613@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6614,Person 6614,65,user6614@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6615,Person 6615,77,user6615@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6616,Person 6616,26,user6616@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6617,Person 6617,65,user6617@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6618,Person 6618,83,user6618@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6619,Person 6619,68,user6619@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6620,Person 6620,19,user6620@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6621,Person 6621,18,user6621@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6622,Person 6622,76,user6622@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6623,Person 6623,51,user6623@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6624,Person 6624,55,user6624@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6625,Person 6625,27,user6625@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6626,Person 6626,70,user6626@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6627,Person 6627,50,user6627@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6628,Person 6628,18,user6628@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6629,Person 6629,82,user6629@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6630,Person 6630,37,user6630@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6631,Person 6631,23,user6631@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6632,Person 6632,76,user6632@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6633,Person 6633,63,user6633@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6634,Person 6634,50,user6634@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6635,Person 6635,19,user6635@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6636,Person 6636,73,user6636@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6637,Person 6637,280,user6637@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6638,Person 6638,83,user6638@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6639,Person 6639,32,user6639@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6640,Person 6640,31,user6640@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6641,Person 6641,20,user6641@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6642,Person 6642,66,user6642@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6643,Person 6643,19,user6643@example.com,2024-06-01,2024-01-01,MODERN,STREAM,APAC
6644,Person 6644,46,user6644@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6645,Person 6645,53,user6645@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6646,Person 6646,46,user6646@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6647,Person 6647,32,user6647@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6648,Person 6648,84,user6648@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6649,Person 6649,44,user6649@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6650,Person 6650,64,user6650@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6651,Person 6651,85,user6651@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6652,Person 6652,84,user6652@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6653,Person 6653,55,user6653@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6654,Person 6654,64,user6654@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6655,Person 6655,33,user6655@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6656,Person 6656,84,user6656@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6657,Person 6657,46,user6657@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6658,Person 6658,20,user6658@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6659,Person 6659,29,user6659@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6660,Person 6660,69,user6660@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6661,Person 6661,89,user6661@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6662,Person 6662,,user6662@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6663,Person 6663,84,user6663@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6664,Person 6664,66,user6664@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6665,Person 6665,-12,user6665@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6666,Person 6666,-25,user6666@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6667,Person 6667,32,user6667@example.com,2024-06-01,2024-01-01,MODERN,STREAM,APAC
6668,Person 6668,778,user6668@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6669,Person 6669,26,user6669@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6670,Person 6670,75,user6670@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6671,Person 6671,44,user6671@example.com,2024-06-01,2024-01-01,MODERN,STREAM,APAC
6672,Person 6672,59,user6672@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6673,Person 6673,40,user6673@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6674,Person 6674,-11,user6674@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6675,Person 6675,58,user6675@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6676,Person 6676,41,user6676@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6677,Person 6677,58,user6677@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6678,Person 6678,90,user6678@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6679,Person 6679,84,user6679@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6680,Person 6680,47,user6680@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6681,Person 6681,31,user6681@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6682,Person 6682,62,user6682-example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6683,Person 6683,-36,user6683@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6684,Person 6684,27,user6684@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6685,Person 6685,62,user6685@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6686,Person 6686,30,user6686@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6687,Person 6687,29,user6687-example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6688,Person 6688,36,user6688@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6689,Person 6689,27,user6689@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6690,Person 6690,54,user6690-example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6691,Person 6691,57,user6691@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6692,Person 6692,19,user6692@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6693,Person 6693,59,user6693@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6694,Person 6694,31,user6694@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6695,Person 6695,68,user6695@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6696,Person 6696,89,user6696@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6697,Person 6697,21,user6697@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6698,Person 6698,67,user6698@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6699,Person 6699,25,user6699@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6700,Person 6700,88,user6700@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6701,Person 6701,46,user6701-example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6702,Person 6702,54,user6702@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6703,Person 6703,40,user6703@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6704,Person 6704,70,user6704@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6705,Person 6705,69,user6705@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6706,Person 6706,51,user6706@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6707,Person 6707,30,user6707@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6708,Person 6708,41,user6708@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6709,Person 6709,40,user6709@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6710,Person 6710,22,user6710@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6711,Person 6711,44,user6711@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6712,Person 6712,41,user6712@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6713,Person 6713,88,user6713@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6714,Person 6714,50,user6714@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6715,Person 6715,77,user6715@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6716,Person 6716,75,user6716@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6717,Person 6717,37,user6717@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6718,Person 6718,49,user6718@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6719,Person 6719,38,user6719@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6720,Person 6720,57,user6720@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6721,Person 6721,404,user6721@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6722,Person 6722,56,user6722@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6723,Person 6723,60,user6723@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6724,Person 6724,71,user6724@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6725,Person 6725,457,user6725@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6726,Person 6726,83,user6726@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6727,Person 6727,59,user6727@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6728,Person 6728,24,user6728@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6729,Person 6729,75,user6729@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6730,Person 6730,,user6730@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6731,Person 6731,47,user6731@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6732,Person 6732,28,user6732@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6733,Person 6733,41,user6733@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6734,Person 6734,89,user6734@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6735,Person 6735,67,user6735@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6736,Person 6736,61,user6736@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6737,Person 6737,81,user6737@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6738,Person 6738,24,user6738@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6739,Person 6739,83,user6739@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6740,Person 6740,74,user6740@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6741,Person 6741,24,user6741@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6742,Person 6742,87,user6742@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6743,Person 6743,66,user6743@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6744,Person 6744,,user6744@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6745,Person 6745,52,user6745@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6746,Person 6746,40,user6746@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6747,Person 6747,45,user6747@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6748,Person 6748,84,user6748@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6749,Person 6749,76,user6749@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6750,Person 6750,30,user6750@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6751,Person 6751,73,user6751@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6752,Person 6752,36,user6752@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6753,Person 6753,70,user6753@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6754,Person 6754,18,user6754@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6755,Person 6755,84,user6755@example.com,2024-06-01,2024-01-01,MODERN,STREAM,APAC
6756,Person 6756,44,user6756@example.com,2024-06-01,2024-01-01,MODERN,STREAM,EU
6757,Person 6757,40,user6757@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6758,Person 6758,79,user6758@example.com,2024-06-01,2024-01-01,MODERN,STREAM,UK
6759,Person 6759,29,user6759@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6760,Person 6760,19,user6760@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6761,Person 6761,850,user6761@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6762,Person 6762,30,user6762-example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6763,Person 6763,34,user6763@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6764,Person 6764,57,user6764@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6765,Person 6765,25,user6765@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6766,Person 6766,57,user6766@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6767,Person 6767,,user6767@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6768,Person 6768,77,user6768@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6769,Person 6769,67,user6769@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6770,Person 6770,68,user6770@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6771,Person 6771,44,user6771@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6772,Person 6772,91,user6772@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6773,Person 6773,84,user6773@example.com,2024-06-01,2024-01-01,MODERN,STREAM,US
6774,Person 6774,57,user6774@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6775,Person 6775,76,user6775@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6776,Person 6776,86,user6776-example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6777,Person 6777,-11,user6777@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6778,Person 6778,83,user6778@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6779,Person 6779,152,user6779@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6780,Person 6780,84,user6780@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6781,Person 6781,46,user6781@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6782,Person 6782,738,user6782@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6783,Person 6783,45,user6783@example.com,2024-06-01,2024-01-01,MODERN,STREAM,APAC
6784,Person 6784,48,user6784@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6785,Person 6785,18,user6785@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6786,Person 6786,25,user6786@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6787,Person 6787,76,user6787@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6788,Person 6788,28,user6788@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6789,Person 6789,78,user6789@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6790,Person 6790,60,user6790@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6791,Person 6791,36,user6791@example.com,2024-06-01,2024-01-01,MODERN,STREAM,APAC
6792,Person 6792,29,user6792@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6793,Person 6793,50,user6793@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6794,Person 6794,70,user6794@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6795,Person 6795,88,user6795@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6796,Person 6796,72,user6796@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6797,Person 6797,67,user6797@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6798,Person 6798,56,user6798@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6799,Person 6799,49,user6799@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6800,Person 6800,79,user6800@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6801,Person 6801,91,user6801@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6802,Person 6802,55,user6802@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6803,Person 6803,74,user6803@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6804,Person 6804,641,user6804@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6805,Person 6805,983,user6805@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6806,Person 6806,45,user6806@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
